GameId,GameDate,DayOfWeek,StartTime,HomeTeam,AwayTeam,HomeTeamCode,AwayTeamCode,HomeScore,AwayScore,HomeCoach,AwayCoach,Stadium,Attendance,Duration,Roof,Surface,Weather,HomeOff01_Position,HomeOff01_Name,HomeOff01_ID,HomeOff02_Position,HomeOff02_Name,HomeOff02_ID,HomeOff03_Position,HomeOff03_Name,HomeOff03_ID,HomeOff04_Position,HomeOff04_Name,HomeOff04_ID,HomeOff05_Position,HomeOff05_Name,HomeOff05_ID,HomeOff06_Position,HomeOff06_Name,HomeOff06_ID,HomeOff07_Position,HomeOff07_Name,HomeOff07_ID,HomeOff08_Position,HomeOff08_Name,HomeOff08_ID,HomeOff09_Position,HomeOff09_Name,HomeOff09_ID,HomeOff10_Position,HomeOff10_Name,HomeOff10_ID,HomeOff11_Position,HomeOff11_Name,HomeOff11_ID,HomeDef01_Position,HomeDef01_Name,HomeDef01_ID,HomeDef02_Position,HomeDef02_Name,HomeDef02_ID,HomeDef03_Position,HomeDef03_Name,HomeDef03_ID,HomeDef04_Position,HomeDef04_Name,HomeDef04_ID,HomeDef05_Position,HomeDef05_Name,HomeDef05_ID,HomeDef06_Position,HomeDef06_Name,HomeDef06_ID,HomeDef07_Position,HomeDef07_Name,HomeDef07_ID,HomeDef08_Position,HomeDef08_Name,HomeDef08_ID,HomeDef09_Position,HomeDef09_Name,HomeDef09_ID,HomeDef10_Position,HomeDef10_Name,HomeDef10_ID,HomeDef11_Position,HomeDef11_Name,HomeDef11_ID,AwayOff01_Position,AwayOff01_Name,AwayOff01_ID,AwayOff02_Position,AwayOff02_Name,AwayOff02_ID,AwayOff03_Position,AwayOff03_Name,AwayOff03_ID,AwayOff04_Position,AwayOff04_Name,AwayOff04_ID,AwayOff05_Position,AwayOff05_Name,AwayOff05_ID,AwayOff06_Position,AwayOff06_Name,AwayOff06_ID,AwayOff07_Position,AwayOff07_Name,AwayOff07_ID,AwayOff08_Position,AwayOff08_Name,AwayOff08_ID,AwayOff09_Position,AwayOff09_Name,AwayOff09_ID,AwayOff10_Position,AwayOff10_Name,AwayOff10_ID,AwayOff11_Position,AwayOff11_Name,AwayOff11_ID,AwayDef01_Position,AwayDef01_Name,AwayDef01_ID,AwayDef02_Position,AwayDef02_Name,AwayDef02_ID,AwayDef03_Position,AwayDef03_Name,AwayDef03_ID,AwayDef04_Position,AwayDef04_Name,AwayDef04_ID,AwayDef05_Position,AwayDef05_Name,AwayDef05_ID,AwayDef06_Position,AwayDef06_Name,AwayDef06_ID,AwayDef07_Position,AwayDef07_Name,AwayDef07_ID,AwayDef08_Position,AwayDef08_Name,AwayDef08_ID,AwayDef09_Position,AwayDef09_Name,AwayDef09_ID,AwayDef10_Position,AwayDef10_Name,AwayDef10_ID,AwayDef11_Position,AwayDef11_Name,AwayDef11_ID,Official01_Role,Official01_Name,Official02_Role,Official02_Name,Official03_Role,Official03_Name,Official04_Role,Official04_Name,Official05_Role,Official05_Name,Official06_Role,Official06_Name,Official07_Role,Official07_Name
202311020pit,2023-11-02,Thursday,8:15pm,Pittsburgh Steelers,Tennessee Titans,pit,oti,20,16,Mike Tomlin,Mike Vrabel,Acrisure Stadium,65969,3:12,outdoors,grass,"40 degrees, relative humidity 58%, wind 5 mph",QB,Kenny Pickett,PickKe00,RB,Najee Harris,HarrNa00,WR,Allen Robinson,RobiAl02,WR,George Pickens,PickGe00,WR,Diontae Johnson,JohnDi01,TE,Connor Heyward,HeywCo00,OL,James Daniels,DaniJa01,T,Broderick Jones,JoneBr09,T,Dan Moore,MoorDa05,G,Isaac Seumalo,SeumIs00,C,Mason Cole,ColeMa02,DT,Larry Ogunjobi,OgunLa00,DT,Cameron Heyward,HeywCa01,DT,Montravius Adams,AdamMo00,LB,Cole Holcomb,HolcCo00,LB,Alex Highsmith,HighAl02,LB,Elandon Roberts,RobeEl00,LB,T.J. Watt,,CB,Patrick Peterson,PetePa00,CB,Joey Porter Jr.,PortJo02,S,Damontae Kazee,KazeDa00,S,Keanu Neal,NealKe01,QB,Will Levis,LeviWi00,RB,Derrick Henry,HenrDe00,WR,Treylon Burks,BurkTr00,WR,DeAndre Hopkins,HopkDe00,TE,Trevon Wesco,WescTr00,TE,Chig Okonkwo,OkonCh00,OL,Aaron Brewer,BrewAa01,OL,Daniel Brunskill,BrunDa00,OL,Peter Skoronski,SkorPe00,OL,Nicholas Petit-Frere,PetiNi00,T,Andre Dillard,DillAn00,DL,Denico Autry,AutrDe00,DT,Kyle Peko,PekoKy00,DT,Jeffery Simmons,SimmJe01,OLB,Arden Key,KeyxAr00,LB,Jack Gibbens,GibbJa00,LB,Azeez Al-Shaair,AlShAz00,CB,Elijah Molden,MoldEl00,CB,Kristian Fulton,FultKr00,CB,Sean Murphy-Bunting,BuntSe00,DB,Amani Hooker,HookAm00,S,Terrell Edmunds,EdmuTe00,Referee,John Hussey,Umpire,Carl Paganelli,Down Judge,Frank LeBlanc,Line Judge,Carl Johnson,Back Judge,Matt Edwards,Side Judge,Allen Baynes,Field Judge,Anthony Flemming
202311050atl,2023-11-05,Sunday,1:00pm,Atlanta Falcons,Minnesota Vikings,atl,min,28,31,Arthur Smith,Kevin O'Connell,Mercedes-Benz Stadium,69715,3:15,retractable roof (open),fieldturf,,QB,Taylor Heinicke,HeinTa00,RB,Bijan Robinson,RobiBi01,WR,Van Jefferson,JeffVa00,WR,Mack Hollins,HollMa00,TE,Kyle Pitts,PittKy00,TE,MyCole Pruitt,PruiMy00,OL,Matthew Bergeron,BergMa00,OL,Drew Dalman,DalmDr00,T,Jake Matthews,MattJa00,T,Kaleb McGary,McGaKa00,G,Chris Lindstrom,LindCh00,DL,Kentavius Street,StreKe00,DL,Calais Campbell,CampCa99,DL,David Onyemata,OnyeDa00,OLB,Arnold Ebiketie,EbikAr00,OLB,Bud Dupree,DuprAl00,LB,Nathan Landman,LandNa01,LB,Kaden Elliss,ElliKa00,CB,Jeff Okudah,OkudJe00,CB,AJ Terrell,TerrAJ00,S,Jessie Bates III,BateJe00,S,Richie Grant,GranRi00,QB,Jaren Hall,HallJa00,RB,Alexander Mattison,MattAl01,WR,Jordan Addison,AddiJo00,WR,K.J. Osborn,OsboKJ00,TE,T.J. Hockenson,HockTJ00,TE,Josh Oliver,OlivJo00,T,David Quessenberry,QuesDa00,T,Brian O'Neill,ONeiBr00,G,Dalton Risner,RisnDa00,G,Ed Ingram,IngrEd00,C,Garrett Bradbury,BradGa00,DL,Jonathan Bullard,BullJo00,DL,Harrison Phillips,PhilHa00,OLB,D.J. Wonnum,WonnDJ00,OLB,Danielle Hunter,HuntDa01,LB,Ivan Pace,PaceIv00,LB,Jordan Hicks,HickJo00,CB,Byron Murphy,MurpBy00,CB,Akayleb Evans,EvanAk00,S,Josh Metellus,MeteJo00,S,Harrison Smith,SmitHa00,S,Camryn Bynum,BynuCa00,Referee,Shawn Smith,Umpire,Bryan Neale,Down Judge,Jay Bilbo,Line Judge,Jeff Seeman,Back Judge,Dino Paganelli,Side Judge,Clay Reynard,Field Judge,Dyrol Prioleau
202311050car,2023-11-05,Sunday,4:05pm,Carolina Panthers,Indianapolis Colts,car,clt,13,27,Frank Reich,Shane Steichen,Bank of America Stadium,72301,3:01,outdoors,grass,"75 degrees, relative humidity 31%, wind 2 mph",QB,Bryce Young,YounBr01,RB,Chuba Hubbard,HubbCh01,WR,DJ Chark,CharDJ00,WR,Adam Thielen,ThieAd00,WR,Jonathan Mingo,MingJo00,TE,Hayden Hurst,HursHa00,OL,Bradley Bozeman,BozeBr00,T,Ikem Ekwonu,EkwoIk00,T,Taylor Moton,MotoTa00,G,Austin Corbett,CorbAu00,G,Calvin Throckmorton,ThroCa01,DT,Derrick Brown,BrowDe05,DT,DeShawn Williams,WillDe04,DT,Shy Tuttle,TuttSh00,OLB,DJ Johnson,JohnDJ00,OLB,Brian Burns,BurnBr00,LB,Frankie Luvu,LuvuFr00,CB,Donte Jackson,JackDo02,CB,C.J. Henderson,HendCJ00,S,Jammie Robinson,RobiJa03,S,Alex Cook,CookAl00,S,Xavier Woods,WoodXa00,QB,Gardner Minshew II,MinsGa00,RB,Jonathan Taylor,TaylJo02,WR,Juwann Winfree,WinfJu00,WR,Michael Pittman Jr.,PittMi01,WR,Alec Pierce,PierAl00,TE,Andrew Ogletree,OgleAn00,OL,Will Fries,FrieWi00,T,Blake Freeland,FreeBl00,T,Bernhard Raimann,RaimBe00,G,Quenton Nelson,NelsQu00,C,Ryan Kelly,KellRy00,DE,Samson Ebukam,EbukSa00,DE,Kwity Paye,PayeKw00,DT,DeForest Buckner,BuckDe00,DT,Taven Bryan,BryaTa00,LB,Shaquille Leonard,LeonDa00,LB,Segun Olubi,OlubSe00,CB,Kenny Moore,MoorKe03,CB,Darrell Baker,BakeDa02,CB,Jaylon Jones,JoneJa13,S,Rodney Thomas II,ThomRo07,S,Julian Blackmon,BlacJu01,Referee,Bill Vinovich,Umpire,Alex Moore,Down Judge,Dale Keller,Line Judge,Mark Perlman,Back Judge,Jimmy Russell,Side Judge,Jimmy Buchanan,Field Judge,Joe Blubaugh
202311050cin,2023-11-05,Sunday,8:20pm,Cincinnati Bengals,Buffalo Bills,cin,buf,24,18,Zac Taylor,Sean McDermott,Paycor Stadium,66965,3:01,outdoors,fieldturf,"51 degrees, relative humidity 61%, wind 5 mph",QB,Joe Burrow,BurrJo01,RB,Joe Mixon,MixoJo00,WR,Tyler Boyd,BoydTy00,WR,Ja'Marr Chase,ChasJa00,WR,Tee Higgins,HiggTe00,TE,Tanner Hudson,HudsTa00,T,Orlando Brown Jr.,BrowOr00,T,Jonah Williams,WillJo10,G,Cordell Volson,VolsCo02,G,Alex Cappa,CappAl00,C,Ted Karras,KarrTe00,DE,Sam Hubbard,HubbSa00,DE,Trey Hendrickson,HendTr00,DT,B.J. Hill,,DT,D.J. Reader,,LB,Germaine Pratt,PratGe00,LB,Logan Wilson,WilsLo00,CB,Mike Hilton,HiltMi01,CB,Cam Taylor-Britt,TaylCa01,CB,DJ Turner,TurnDJ01,S,Daxton Hill,HillDa04,S,Nick Scott,ScotNi01,QB,Josh Allen,AlleJo02,RB,James Cook,CookJa01,WR,Gabe Davis,DaviGa01,WR,Stefon Diggs,DiggSt00,WR,Khalil Shakir,ShakKh00,TE,Dalton Kincaid,KincDa00,T,Spencer Brown,BrowSp00,T,Dion Dawkins,DawkDi00,G,O'Cyrus Torrence,TorrOC00,G,Connor McGovern,McGoCo01,C,Mitch Morse,MorsMi00,DE,Leonard Floyd,FloyLe00,DE,Gregory Rousseau,RousGr00,DT,Ed Oliver,OlivEd00,DT,Jordan Phillips,PhilJo01,LB,Tyrel Dodson,DodsTy01,LB,Terrel Bernard,BernTe00,CB,Dane Jackson,JackDa02,CB,Taron Johnson,JohnTa01,CB,Christian Benford,BenfCh00,S,Jordan Poyer,PoyeJo00,S,Micah Hyde,HydeMi00,Referee,Alex Kemp,Umpire,Mike Morton,Down Judge,Danny Short,Line Judge,Rusty Baynes,Back Judge,Scott Helverson,Side Judge,James Coleman,Field Judge,Sean Petty
202311050cle,2023-11-05,Sunday,1:00pm,Cleveland Browns,Arizona Cardinals,cle,crd,27,0,Kevin Stefanski,Jonathan Gannon,Cleveland Browns Stadium,67919,2:58,outdoors,grass,"56 degrees, relative humidity 58%, wind 7 mph",QB,Deshaun Watson,WatsDe00,RB,Jerome Ford,FordJe00,WR,Amari Cooper,CoopAm00,WR,Elijah Moore,MoorEl00,TE,Harrison Bryant,BryaHa00,TE,David Njoku,NjokDa00,T,Dawand Jones,JoneDa07,T,Jedrick Wills Jr.,WillJe04,G,Wyatt Teller,TellWy00,G,Joel Bitonio,BitoJo00,C,Ethan Pocic,PociEt00,DE,Myles Garrett,GarrMy00,DE,Za'Darius Smith,SmitZa00,DT,Jordan Elliott,ElliJo02,DT,Dalvin Tomlinson,TomlDa00,LB,Jeremiah Owusu-Koramoah,OwusJe00,LB,Anthony Walker,WalkAn01,CB,Martin Emerson,EmerMa00,CB,Cameron Mitchell,MitcCa01,CB,Denzel Ward,WardDe02,S,Grant Delpit,DelpGr00,S,Juan Thornhill,ThorJu00,QB,Clayton Tune,TuneCl00,WR,Marquise Brown,BrowMa04,WR,Zach Pascal,PascZa00,WR,Greg Dortch,DortGr01,WR,Rondale Moore,MoorRo02,TE,Trey McBride,McBrTr01,OL,Paris Johnson,JohnPa03,OL,D.J. Humphries,,OL,Will Hernandez,HernWi00,OL,Hjalte Froholdt,FrohHj00,OL,Dennis Daley,DaleDe00,DL,Jonathan Ledbetter,LedbJo01,DL,Kevin Strong,StroKe00,DT,Leki Fotu,FotuLe00,OLB,Dennis Gardeck,GardDe01,LB,Zaven Collins,CollZa00,LB,Kyzir White,WhitKy00,CB,Antonio Hamilton,HamiAn01,CB,Garrett Williams,WillGa00,CB,Marco Wilson,WilsMa04,S,Budda Baker,BakeBu00,S,Jalen Thompson,ThomJa04,Referee,Carl Cheffers,Umpire,Brandon Cruse,Down Judge,Mike Carr,Line Judge,Tom Eaton,Back Judge,Martin Hankins,Side Judge,Eugene Hall,Field Judge,Nathan Jones
202311050gnb,2023-11-05,Sunday,1:00pm,Green Bay Packers,Los Angeles Rams,gnb,ram,20,3,Matt LaFleur,Sean McVay,Lambeau Field,77409,3:05,outdoors,grass,"51 degrees, relative humidity 54%, wind 8 mph",QB,Jordan Love,LoveJo03,RB,Aaron Jones,JoneAa00,WR,Christian Watson,WatsCh00,WR,Romeo Doubs,DoubRo00,WR,Jayden Reed,ReedJa03,TE,Luke Musgrave,MusgLu00,OL,Josh Myers,MyerJo00,OL,Zach Tom,TomxZa00,OL,Elgton Jenkins,JenkEl00,T,Yosh Nijman,NijmYo01,G,Jon Runyan Jr.,RunyJo00,DL,Tedarrell Slaton,SlatTe00,DL,Kenny Clark,ClarKe01,LB,Isaiah McDuffie,McDuIs00,LB,Rashan Gary,GaryRa00,LB,Preston Smith,SmitPr00,LB,De'Vondre Campbell,CampDe00,CB,Jaire Alexander,AlexJa00,CB,Keisean Nixon,NixoKe00,CB,Carrington Valentine,ValeCa00,S,Anthony Johnson,JohnAn08,S,Jonathan Owens,OwenJo01,QB,Brett Rypien,RypiBr00,RB,Darrell Henderson,HendDa00,WR,Tutu Atwell,AtweTu00,WR,Cooper Kupp,KuppCo00,WR,Puka Nacua,NacuPu00,TE,Tyler Higbee,HigbTy00,OL,Kevin Dotson,DotsKe00,T,Alaric Jackson,JackAl01,T,Joseph Noteboom,NoteJo00,G,Steve Avila,AvilSt00,G,Coleman Shelton,ShelCo00,DE,Jonah Williams,WillJo16,DT,Aaron Donald,DonaAa00,NT,Kobie Turner,TurnKo00,OLB,Byron Young,YounBy01,OLB,Michael Hoecht,HoecMi00,LB,Troy Reeder,ReedTr01,DB,Quentin Lake,LakeQu00,DB,Jordan Fuller,FullJo01,DB,Ahkello Witherspoon,WithAh00,DB,Russ Yeast,YeasRu00,DB,Cobie Durant,DuraDe01,Referee,Clete Blakeman,Umpire,Scott Campbell,Down Judge,Dana McKenzie,Line Judge,Julian Mapp,Back Judge,Jonah Monroe,Side Judge,Lo Van,Field Judge,Terry Brown
202311050htx,2023-11-05,Sunday,1:00pm,Houston Texans,Tampa Bay Buccaneers,htx,tam,39,37,DeMeco Ryans,Todd Bowles,NRG Stadium,70785,3:24,retractable roof (closed),astroturf,,QB,C.J. Stroud,StroCJ00,RB,Devin Singletary,SingDe00,FB,Andrew Beck,BeckAn01,WR,Nico Collins,CollNi00,WR,Tank Dell,DellNa00,TE,Dalton Schultz,SchuDa00,OL,Michael Deiter,DeitMi00,T,Laremy Tunsil,TunsLa00,T,George Fant,FantGe00,T,Tytus Howard,HowaTy00,G,Shaq Mason,MasoSh01,DE,Will Anderson,AndeWi01,DE,Jonathan Greenard,GreeJo04,DT,Hassan Ridgeway,RidgHa00,DT,Maliek Collins,CollMa00,MLB,Denzel Perryman,PerrDe00,LB,Blake Cashman,CashBl00,CB,Steven Nelson,NelsSt01,CB,Shaquill Griffin,GrifSh00,CB,Tavierre Thomas,ThomTa01,S,Jalen Pitre,PitrJa00,S,Jimmie Ward,WardJi01,QB,Baker Mayfield,MayfBa00,RB,Rachaad White,WhitRa01,WR,Trey Palmer,PalmTr00,WR,Mike Evans,EvanMi00,WR,Chris Godwin,GodwCh00,TE,Cade Otton,OttoCa00,OL,Robert Hainsey,HainRo00,T,Tristan Wirfs,WirfTr00,G,Luke Goedeke,GoedLu00,G,Cody Mauch,MaucCo00,G,Aaron Stinnie,StinAa00,DL,Calijah Kancey,KancCa00,DL,William Gholston,GholWi00,DL,Vita Vea,VeaxVi00,OLB,Joe Tryon-Shoyinka,TryoJo00,OLB,Shaquil Barrett,BarrSh00,LB,Lavonte David,DaviLa00,LB,Devin White,WhitDe02,CB,Jamel Dean,DeanJa00,CB,Carlton Davis,DaviCa02,S,Ryan Neal,NealRy00,S,Antoine Winfield Jr.,WinfAn00,Referee,Land Clark,Umpire,Paul King,Down Judge,Tom Stephan,Line Judge,Brian Bolinger,Back Judge,Brad Freeman,Side Judge,Dominique Pender,Field Judge,Jabir Walker
202311050kan,2023-11-05,Sunday,9:30am,Kansas City Chiefs,Miami Dolphins,kan,mia,21,14,Andy Reid,Mike McDaniel,Deutsche Bank Park,50023,3:04,retractable roof (closed),grass,,QB,Patrick Mahomes,MahoPa00,RB,Isiah Pacheco,PachIs00,WR,Justin Watson,WatsJu01,WR,Marquez Valdes-Scantling,ValdMa00,WR,Rashee Rice,RiceRa01,TE,Travis Kelce,KelcTr00,T,Donovan Smith,SmitDo02,T,Jawaan Taylor,TaylJa02,G,Joe Thuney,ThunJo00,G,Trey Smith,SmitTr05,C,Creed Humphrey,HumpCr00,DE,George Karlaftis III,KarlGe00,DE,Michael Danna,DannMi00,DT,Chris Jones,JoneCh09,DT,Derrick Nnadi,NnadDe00,LB,Leo Chenal,ChenLe00,LB,Drue Tranquill,TranDr00,CB,L'Jarius Sneed,SneeLJ00,CB,Trent McDuffie,McDuTr00,DB,Chamarri Conner,ConnCh01,S,Bryan Cook,CookBr02,S,Justin Reid,ReidJu00,QB,Tua Tagovailoa,TagoTu00,RB,Raheem Mostert,MostRa00,FB,Alec Ingold,IngoAl01,WR,Tyreek Hill,HillTy00,WR,Jaylen Waddle,WaddJa00,TE,Durham Smythe,SmytDu00,OL,Connor Williams,WillCo00,OL,Austin Jackson,JackAu00,OL,Robert Jones,JoneRo02,T,Terron Armstead,ArmsTe00,G,Lester Cotton,CottLe00,DT,Christian Wilkins,WilkCh00,DT,Zach Sieler,SielZa00,LB,Jerome Baker,BakeJe00,LB,Jaelan Phillips,PhilJa02,LB,David Long,LongDa04,LB,Bradley Chubb,ChubBr00,CB,Jalen Ramsey,RamsJa00,CB,Kader Kohou,KohoKa00,CB,Xavien Howard,HowaXa00,S,Jevon Holland,HollJe02,S,DeShon Elliott,ElliDe02,Referee,Clay Martin,Umpire,James Carter,Down Judge,Jerod Phillips,Line Judge,Greg Bradley,Back Judge,Greg Wilson,Side Judge,Dave Hawkshaw,Field Judge,Alonzo Ramsey
202311050nor,2023-11-05,Sunday,1:00pm,New Orleans Saints,Chicago Bears,nor,chi,24,17,Dennis Allen,Matt Eberflus,Caesars Superdome,70006,3:01,dome,sportturf,,QB,Derek Carr,CarrDe02,RB,Alvin Kamara,KamaAl00,WR,Michael Thomas,ThomMi05,WR,Chris Olave,OlavCh00,WR,Rashid Shaheed,ShahRa00,TE,Juwan Johnson,JohnJu02,OL,Cesar Ruiz,RuizCe00,OL,Andrus Peat,PeatAn00,OL,Erik McCoy,McCoEr01,OL,James Hurst,HursJa00,T,Ryan Ramczyk,RamcRy00,DE,Cameron Jordan,JordCa00,DE,Carl Granderson,GranCa01,DT,Nathan Shepherd,ShepNa00,DT,Khalen Saunders,SaunKh00,LB,Pete Werner,WernPe00,LB,Zack Baun,BaunZa00,LB,Demario Davis,DaviDe00,CB,Marshon Lattimore,LattMa01,CB,Paulson Adebo,AdebPa00,S,Marcus Maye,MayeMa00,S,Tyrann Mathieu,MathTy00,QB,Tyson Bagent,BageTy00,RB,D'Onta Foreman,ForeDO00,WR,D.J. Moore,,WR,Darnell Mooney,MoonDa00,TE,Robert Tonyan,TonyRo00,TE,Cole Kmet,KmetCo00,OL,Darnell Wright,WrigDa00,OL,Cody Whitehair,WhitCo03,OL,Lucas Patrick,PatrLu00,OL,Braxton Jones,JoneBr08,OL,Teven Jenkins,JenkTe00,DL,Justin Jones,JoneJu03,DL,Yannick Ngakoue,NgakYa00,DL,Montez Sweat,SweaMo00,DL,Andrew Billings,BillAn00,LB,Jack Sanborn,SanbJa00,LB,T.J. Edwards,EdwaTJ02,DB,Jaylon Johnson,JohnJa13,DB,Eddie Jackson,JackEd01,DB,Elijah Hicks,HickEl00,DB,Tyrique Stevenson,StevTy01,DB,Kyler Gordon,GordKy00,Referee,Ron Torbert,Umpire,Barry Anderson,Down Judge,Max Causey,Line Judge,Maia Chaka,Back Judge,Tony Josselyn,Side Judge,Keith Washington,Field Judge,Ryan Dickson
202311050nwe,2023-11-05,Sunday,1:00pm,New England Patriots,Washington Commanders,nwe,was,17,20,Bill Belichick,Ron Rivera,Gillette Stadium,64628,3:04,outdoors,fieldturf,"62 degrees, relative humidity 51%, wind 6 mph",QB,Mac Jones,JoneMa05,RB,Rhamondre Stevenson,StevRh00,WR,DeMario Douglas,DougDe00,WR,Jalen Reagor,ReagJa00,TE,Pharaoh Brown,BrowPh01,TE,Mike Gesicki,GesiMi00,OL,Cole Strange,StraCo01,OL,Sidy Sow,SowxSi00,OL,Michael Onwenu,OnweMi00,T,Conor McDermott,McDeCo00,C,David Andrews,AndrDa00,DL,Deatrich Wise Jr.,WiseDe00,DL,Lawrence Guy,GuyxLa00,DL,Davon Godchaux,GodcDa00,LB,Anfernee Jennings,JennAn00,LB,Jahlani Tavai,TavaJa00,LB,Ja'Whaun Bentley,BentJa00,CB,Shaun Wade,WadeSh00,DB,Jalen Mills,MillJa02,DB,Jonathan Jones,JoneJo03,DB,Jabrill Peppers,PeppJa00,DB,Kyle Dugger,DuggKy00,QB,Sam Howell,HoweSa00,RB,Brian Robinson Jr.,RobiBr01,WR,Terry McLaurin,McLaTe00,WR,Jahan Dotson,DotsJa00,TE,John Bates,BateJo00,TE,Logan Thomas,ThomLo00,OL,Andrew Wylie,WyliAn00,T,Charles Leno Jr.,LenoCh00,T,Samuel Cosmi,CosmSa00,G,Chris Paul,PaulCh00,C,Tyler Larsen,LarsTy00,DE,James Smith-Williams,SmitJa08,DE,Casey Toohill,ToohCa00,DT,Daron Payne,PaynDa00,DT,Jonathan Allen,AlleJo01,LB,Jamin Davis,DaviJa11,LB,Khaleke Hudson,HudsKh00,LB,David Mayo,MayoDa00,CB,Kendall Fuller,FullKe00,CB,Benjamin St-Juste,StJuBe00,S,Kamren Curl,CurlKa00,S,Percy Butler,ButlPe00,Referee,Adrian Hill,Umpire,Roy Ellison,Down Judge,David Oliver,Line Judge,Brett Bergman,Back Judge,Greg Steed,Side Judge,Jim Quirk,Field Judge,Mearl Robinson
202311050phi,2023-11-05,Sunday,4:25pm,Philadelphia Eagles,Dallas Cowboys,phi,dal,28,23,Nick Sirianni,Mike McCarthy,Lincoln Financial Field,69879,3:16,outdoors,grass,"64 degrees, relative humidity 41%, wind 6 mph",QB,Jalen Hurts,HurtJa00,RB,D'Andre Swift,SwifDA00,WR,A.J. Brown,BrowAJ00,WR,DeVonta Smith,SmitDe07,WR,Julio Jones,JoneJu02,TE,Dallas Goedert,GoedDa00,T,Tyler Steen,SteeTy00,T,Jordan Mailata,MailJo00,T,Lane Johnson,JohnLa01,G,Landon Dickerson,DickLa00,C,Jason Kelce,KelcJa00,DE,Josh Sweat,SweaJo00,DT,Jordan Davis,DaviJo03,DT,Fletcher Cox,CoxxFl00,OLB,Haason Reddick,ReddHa00,LB,Nakobe Dean,DeanNa00,LB,Zach Cunningham,CunnZa00,CB,James Bradberry,BradJa00,CB,Darius Slay,SlayDa00,S,Reed Blankenship,BlanRe00,S,Kevin Byard,ByarKe01,S,Sydney Brown,BrowSy00,QB,Dak Prescott,PresDa01,RB,Tony Pollard,PollTo00,WR,Jalen Tolbert,TolbJa00,WR,Michael Gallup,GallMi00,WR,CeeDee Lamb,LambCe00,TE,Jake Ferguson,FergJa00,OL,Tyler Smith,SmitTy02,T,Terence Steele,SteeTe01,T,Tyron Smith,SmitTy00,G,Zack Martin,MartZa00,C,Tyler Biadasz,BiadTy00,DE,DeMarcus Lawrence,LawrDe00,DT,Johnathan Hankins,HankJo00,DT,Osa Odighizuwa,OdigOs00,LB,Micah Parsons,ParsMi00,LB,Damone Clark,ClarDa02,CB,Jourdan Lewis,LewiJo01,CB,Stephon Gilmore,GilmSt00,CB,DaRon Bland,BlanDa00,S,Markquese Bell,BellMa01,S,Malik Hooker,HookMa00,S,Donovan Wilson,WilsDo01,Referee,Tra Blake,Umpire,Tony Michalek,Down Judge,Patrick Turner,Line Judge,Daniel Gallagher,Back Judge,Todd Prukop,Side Judge,Don Willard,Field Judge,Tom Hill
202311050rai,2023-11-05,Sunday,4:25pm,Las Vegas Raiders,New York Giants,rai,nyg,30,6,Antonio Pierce,Brian Daboll,Allegiant Stadium,62082,2:59,dome,grass,,QB,Aidan O'Connell,OConAi00,RB,Josh Jacobs,JacoJo01,WR,Davante Adams,AdamDa01,WR,Jakobi Meyers,MeyeJa01,TE,Austin Hooper,HoopAu00,TE,Michael Mayer,MayeMi00,OL,Jermaine Eluemunor,ElueJe00,T,Kolton Miller,MillKo00,G,Greg Van Roten,VanRGr00,G,Dylan Parham,ParhDy00,C,Andre James,JameAn01,DE,Malcolm Koonce,KoonMa00,DE,Maxx Crosby,CrosMa00,DT,John Jenkins,JenkJo00,DT,Bilal Nichols,NichBi00,LB,Robert Spillane,SpilRo00,LB,Amari Burney,BurnAm00,CB,Nate Hobbs,HobbNa00,CB,Marcus Peters,PeteMa00,CB,Amik Robertson,RobeAm00,S,Tre'von Moehrig,MoehTr00,S,Marcus Epps,EppsMa00,QB,Daniel Jones,JoneDa05,RB,Saquon Barkley,BarkSa00,RB,Matt Breida,BreiMa00,WR,Isaiah Hodgins,HodgIs00,WR,Darius Slayton,SlayDa01,TE,Daniel Bellinger,BellDa00,OL,Justin Pugh,PughJu00,T,Andrew Thomas,ThomAn02,T,Evan Neal,NealEv00,G,Ben Bredeson,BredBe00,C,John Michael Schmitz,MichJo00,DL,Rakeem Nunez-Roches,NuneRa00,DL,A'Shawn Robinson,RobiAS00,DL,Dexter Lawrence,LawrDe03,OLB,Kayvon Thibodeaux,ThibKa00,OLB,Jihad Ward,WardJi02,LB,Bobby Okereke,OkerBo00,LB,Micah McFadden,McFaMi01,CB,Deonte Banks,BankDe00,CB,Adoree' Jackson,JackAd00,S,Xavier McKinney,McKiXa00,S,Jason Pinnock,PinnJa01,Referee,Alan Eck,Umpire,Tab Slaughter,Down Judge,Fred Bryan,Line Judge,Robin DeLorenzo,Back Judge,Greg Meyer,Side Judge,Dale Shaw,Field Judge,John Jenkins
